,SteamId,ProfileURL,ReviewText,Review,ReviewLength,PlayHours,DatePosted
911,76561198272697860,https://steamcommunity.com/profiles/76561198272697860/,beast on brown people i must,Recommended,23.0,174.6 hrs on record,Posted: 14 May
912,xbwalker,https://steamcommunity.com/id/xbwalker/,"After all these years, this game still beats all other paradox games in population mechanics...by a LOT.",Recommended,88.0,40.1 hrs on record,Posted: 14 May
913,76561198202617207,https://steamcommunity.com/profiles/76561198202617207/,"Insanely fun when things start to escalate, I can honestly say some of my favorite moments in any paradox game have come from this game. Although you need the dlcs to get much of the fun out of the game, they are fairly cheap compared to other paradox titles. Would definitely recommend if you can buy it.",Recommended,249.0,176.8 hrs on record,Posted: 14 May
914,Gallahad43,https://steamcommunity.com/id/Gallahad43/,"if i am honest i need help, i do not understand this game, its a nightmare. i just want more people buying this game so i can get help that i should have looked into 11 years ago. if you already have this game, please, help",Recommended,178.0,20.5 hrs on record,Posted: 14 May
915,carp101337,https://steamcommunity.com/id/carp101337/,Its a bit on the old side now but the gameplay still holds up with a great population and marketplace function. I recommend getting the HPM or POP Darkness mod to enhance the game.,Recommended,147.0,372.0 hrs on record,Posted: 13 May
916,76561198873102435,https://steamcommunity.com/profiles/76561198873102435/,Stupid ♥♥♥♥ without dlcs,Not Recommended,21.0,1.8 hrs on record,Posted: 13 May
917,76561198988449374,https://steamcommunity.com/profiles/76561198988449374/,good,Recommended,4.0,132.3 hrs on record,Posted: 13 May
918,76561198331634709,https://steamcommunity.com/profiles/76561198331634709/,"When vic 3, because this masterpiece is an old broken game",Recommended,48.0,245.3 hrs on record,Posted: 13 May
919,76561199058888886,https://steamcommunity.com/profiles/76561199058888886/,"Hands down my favorite paradox game. It's so enjoyable I have bought if for the third time now after changing accounts. If you enjoy a fantastic pop system then this is the right game for you. The way Victoria II models industrial development, shifting population demographics and 19th and early 20th century global politics is amazing. This game may be old, but it has an active modding community, continuously changing and improving the game. I can especially recommend getting HPM and DoD. Just put this on your wish list and wait for the next sale to snag the base game and both DLCs for a decent price, as both are highly recommended.",Recommended,528.0,306.4 hrs on record,Posted: 12 May
920,thedumbfish,https://steamcommunity.com/id/thedumbfish/,"Definitely high up on the list of best strategy games of all time! It's deep population, commerce/resource, and political systems is what made it so popular and not many games have replicated it well. When is Victoria III coming?",Recommended,191.0,16.8 hrs on record,Posted: 12 May
921,76561198274006996,https://steamcommunity.com/profiles/76561198274006996/,QUICK WE NEED MORE RAILROADS,Recommended,24.0,25.7 hrs on record,Posted: 12 May
922,tomazzisleking,https://steamcommunity.com/id/tomazzisleking/,Game is very good. Product has only a small mechanics problems. A huge mancament is multiplayer,Recommended,80.0,6.9 hrs on record,Posted: 12 May
923,76561198058837280,https://steamcommunity.com/profiles/76561198058837280/,gg,Recommended,2.0,117.7 hrs on record,Posted: 12 May
924,johnluke1324,https://steamcommunity.com/id/johnluke1324/,Victoria III When?,Recommended,16.0,370.4 hrs on record,Posted: 11 May
925,76561198060118944,https://steamcommunity.com/profiles/76561198060118944/,Best Paradox game by far. Let's hope that Victoria 3 will not be ruined by their current DLC model.,Recommended,81.0,186.0 hrs on record,Posted: 11 May
926,Blckic,https://steamcommunity.com/id/Blckic/,This is an piece of very coll mixing an political and war sim. U have much more control over the state. So... u can do much more eventually.,Recommended,113.0,45.7 hrs on record,Posted: 10 May
927,76561198180699741,https://steamcommunity.com/profiles/76561198180699741/,Let's make Victoria III!,Recommended,21.0,31.9 hrs on record,Posted: 9 May
928,76561199060004486,https://steamcommunity.com/profiles/76561199060004486/,Its the most underrated Paradox game. It is the most difficult Paradox game to learn but (at least in my opinion) is the most fun.,Recommended,106.0,392.5 hrs on record,Posted: 9 May
929,76561198071275511,https://steamcommunity.com/profiles/76561198071275511/,"I guess I have enough hours to leave a pretty thought out review now. All my time is on vanilla, mostly with DLCs, which some people will tell you means I should reevaluate my mental health, but you can probably take to mean the game is even more enjoyable with mods. I'll probably compare vicky to stellaris a lot, as they both fill the niche of easy paradox games in my opinion, and I'm fairly sure I've gotten about the same playtime on both. I will start this off by being realistic - honestly, Vicky 2 probably isn't the best Paradox game in the world. That said, it takes 10 hours to really figure out, and maybe another 10 to REALLY figure out, meaning you can spend 930 hours actually playing. Contrast that with other paradox titles that are constantly updated and having added depth to keep older players interested despite making things ever more complex for newer players. I have something like 500 hours in EUIV and 270 in CK2, but didn't have the time to learn them when they came out, and struggle to catch up now, so most of that play time is really just screwing around and figuring out how to do things again before they all change. Most of Victoria *isnt* actually complicated, just opaque, but it's not hard to quickly realize you don't really need to understand how a lot of the actual mechanics operate, as long as you know how to work with them. That's really 90% of what the appeal is. It feels and plays like a Paradox game, more so than another simple game like Stellaris, but you can pick up the basics really easily, and do well enough to take on the AI in most situations. Then it's a matter of if you want to play it more like an idle game, challenge yourself, or try something really new. It does this better than something like stellaris by dint of the entire game loop having a very different start. Vicky is pretty varied, much more like what you'll experience in other paradox titles, while stellaris is pretty consistently going to play like a straightforward 4x game. Obviously, you get far more for customization options than you do in Vicky (you can cheat those in to a degree), but the basic gameplay for at least the early portion won't vary. Which brings us to the biggest downfall. The end game isn't always great, especially due to the various, but generally unchanging starting situations. If you play as France, you're gonna be the number one world power by the midgame, and will be able to crush everyone if you play actively and conventionally. The late game just makes that easier for you, while more modern games (stellaris) are built to throw new challenges towards you. You can invert this by playing weaker nations that really develop in the later game, but it does mean that, for most of them, your early game is either sitting around waiting for things to build up, or having to obsessively micromanage. If you find you often restart games to try new things or whatever, this is 100% one for you. If you like the Victorian era and want something not too crazy to get into, also for you. If you want something really expansive and have the time and energy to really sit down and learn a complex grand strategy game, something like EUIV probably does have a lot more to offer as a whole, though you will also pay a lot more for it.",Recommended,2686.0,"1,028.1 hrs on record",Posted: 8 May
930,76561198007561595,https://steamcommunity.com/profiles/76561198007561595/,just yes.....they dont make games like this any more....,Recommended,48.0,165.2 hrs on record,Posted: 8 May
931,76561198035511708,https://steamcommunity.com/profiles/76561198035511708/,This was my first paradox game. It got me into the genre and the company. It is still my favorite Paradox game by far.,Recommended,95.0,242.1 hrs on record,Posted: 8 May
932,76561198086852593,https://steamcommunity.com/profiles/76561198086852593/,"While Victoria 2 shows it's age, it is very fun if you have HPM, HFM or other mods.",Recommended,66.0,337.0 hrs on record,Posted: 8 May
933,76561198079470197,https://steamcommunity.com/profiles/76561198079470197/,"This game is incredibly fun. While there are some things I still don't understand, like the economy, the learning curve is greatly exaggerated. Just take your time and enjoy your day. You can get a special feeling when you gaze about your score as it eclipses all other great powers. Or when you look at your factory screen and see so much POWER!! Anyway. You should buy it",Recommended,306.0,214.2 hrs on record,Posted: 7 May
934,76561198811343521,https://steamcommunity.com/profiles/76561198811343521/,Little old but still good,Recommended,21.0,22.0 hrs on record,Posted: 7 May
935,76561199013480904,https://steamcommunity.com/profiles/76561199013480904/,i really like the game until it stopped working after 2 hours. now it says im always in the game even though im not,Recommended,92.0,6.7 hrs on record,Posted: 7 May
936,princesnus,https://steamcommunity.com/id/princesnus/,"Definitely use the following mods to enhance the base game experience: Victoria Universalis, HPM or HBM",Recommended,88.0,224.4 hrs on record,Posted: 7 May
937,76561198119730628,https://steamcommunity.com/profiles/76561198119730628/,Its a great game,Recommended,13.0,277.6 hrs on record,Posted: 7 May
938,conkinshaghann,https://steamcommunity.com/id/conkinshaghann/,Pops are fun. good game.,Recommended,20.0,352.3 hrs on record,Posted: 7 May
939,76561198151468660,https://steamcommunity.com/profiles/76561198151468660/,like,Recommended,4.0,274.3 hrs on record,Posted: 6 May
940,76561199021818228,https://steamcommunity.com/profiles/76561199021818228/,money line green haha,Recommended,18.0,21.6 hrs on record,Posted: 6 May
941,german_boii,https://steamcommunity.com/id/german_boii/,Product received for free good game,Recommended,30.0,30.5 hrs on record,Posted: 6 May
942,76561198313114365,https://steamcommunity.com/profiles/76561198313114365/,I finally lost my train virginity,Recommended,28.0,266.8 hrs on record,Posted: 6 May
943,76561198167872510,https://steamcommunity.com/profiles/76561198167872510/,Unfinished game and ignored by Paradox but still makes the cut,Recommended,52.0,525.5 hrs on record,Posted: 6 May
944,MACHINEELVESAHHH,https://steamcommunity.com/id/MACHINEELVESAHHH/,"The alpha and the omega of paradox games, nearly perfect except it’s aged a bit, but even now that they’re killing all their others it still stands as their best.",Recommended,133.0,368.1 hrs on record,Posted: 6 May
945,76561199027932372,https://steamcommunity.com/profiles/76561199027932372/,this is such a nice game but i wish you had a steam workshop,Recommended,47.0,30.8 hrs on record,Posted: 6 May
946,imperialhegemony,https://steamcommunity.com/id/imperialhegemony/,"Simply put, Victoria II is an amazing game that keeps you busy seizing colonies externally and developing your nation internally. The market system actually captures supply and demand while your population's voting patterns are reflected in elections. It is great for players who like to play tall and for players who like to conquer a wide-ranging empire.",Recommended,300.0,"1,416.7 hrs on record",Posted: 5 May
947,76561197980894772,https://steamcommunity.com/profiles/76561197980894772/,good,Recommended,4.0,"1,420.7 hrs on record",Posted: 5 May
948,76561199046640581,https://steamcommunity.com/profiles/76561199046640581/,Really not pog when britian declares war,Recommended,34.0,15.1 hrs on record,Posted: 5 May
949,76561198346671850,https://steamcommunity.com/profiles/76561198346671850/,"Wow! I had high expectations going into this, the internet really hypes this game up, and Vic2 delivered. Definitely still playable in 2021!",Recommended,118.0,52.1 hrs on record,Posted: 5 May
950,76561198990147423,https://steamcommunity.com/profiles/76561198990147423/,Please do the tutorial if you don't your screwed,Recommended,40.0,437.3 hrs on record,Posted: 5 May
951,76561198139045111,https://steamcommunity.com/profiles/76561198139045111/,it is gud,Recommended,7.0,15.0 hrs on record,Posted: 5 May
952,Scoogr,https://steamcommunity.com/id/Scoogr/,best imperialism simulator around,Recommended,30.0,62.3 hrs on record,Posted: 4 May
953,trashdad69,https://steamcommunity.com/id/trashdad69/,crashing this economy...... WITH NO SURVIVORS,Recommended,40.0,131.8 hrs on record,Posted: 4 May
954,MariusDeDaan,https://steamcommunity.com/id/MariusDeDaan/,-,Recommended,1.0,483.1 hrs on record,Posted: 4 May
955,76561198831348252,https://steamcommunity.com/profiles/76561198831348252/,It's very fun and great but it's hard to get to,Recommended,37.0,661.2 hrs on record,Posted: 4 May
956,76561198370958603,https://steamcommunity.com/profiles/76561198370958603/,One of the greatest strategy games ever even if the economy is broken.,Recommended,58.0,95.5 hrs on record,Posted: 3 May
957,76561198088458365,https://steamcommunity.com/profiles/76561198088458365/,"Big fun, lots of opportunity, werf the cost + teh DLC, defo better then imperator lmaoooo",Recommended,74.0,14.7 hrs on record,Posted: 3 May
958,76561198061451238,https://steamcommunity.com/profiles/76561198061451238/,This ♥♥♥♥ is adictive,Recommended,18.0,161.4 hrs on record,Posted: 3 May
959,76561198166961797,https://steamcommunity.com/profiles/76561198166961797/,This is a very good and expansive game.,Recommended,32.0,200.7 hrs on record,Posted: 3 May
960,76561198357507566,https://steamcommunity.com/profiles/76561198357507566/,"Lots of moving parts and complex, which can pull you in.  Addictive.  Challenging, steep learning curve.  AI has an edge in some areas (industry).  Results can be a bit wacky, so play for fun on your own terms.  Get it on sale!",Recommended,181.0,"1,224.0 hrs on record",Posted: 3 May
961,76561198301591669,https://steamcommunity.com/profiles/76561198301591669/,Cool game,Recommended,8.0,31.2 hrs on record,Posted: 3 May
962,76561198073430344,https://steamcommunity.com/profiles/76561198073430344/,Still the most ambitious political and economic simulation game ever made.,Recommended,64.0,494.1 hrs on record,Posted: 3 May
963,Jopitius,https://steamcommunity.com/id/Jopitius/,YES,Recommended,3.0,244.8 hrs on record,Posted: 3 May
964,7813187,https://steamcommunity.com/id/7813187/,i will never play any new paradox interactive game unless they release vicky 3,Recommended,65.0,437.7 hrs on record,Posted: 3 May
965,Grandpa_Gibberson,https://steamcommunity.com/id/Grandpa_Gibberson/,pog,Recommended,3.0,34.3 hrs on record,Posted: 2 May
966,76561198430196503,https://steamcommunity.com/profiles/76561198430196503/,"While it is a pretty old game, it is still really fun to play, but because of its age to download mods you have to do it from a website and not steam. And because of some problem to play it you will have to do something in the files (Check discussions to see what)",Recommended,210.0,220.3 hrs on record,Posted: 2 May
967,76561198366183498,https://steamcommunity.com/profiles/76561198366183498/,jhv,Recommended,3.0,9.8 hrs on record,Posted: 2 May
968,mantiltisto,https://steamcommunity.com/id/mantiltisto/,banat the best,Recommended,12.0,56.9 hrs on record,Posted: 2 May
969,swan787,https://steamcommunity.com/id/swan787/,Still shines a decade later. 10/10.,Recommended,30.0,325.8 hrs on record,Posted: 1 May
970,cmdrcmdr,https://steamcommunity.com/id/cmdrcmdr/,"Still a great game of empire and wacky events.  The graphics are dated but if you enjoy paradox games, please give this one a try! Fun facts I learned after my first game: * Karl Marx was a slave owner from the state of Louisiana. * The British lost Hong Kong to Philippines after they gained independence from Spain without the help of the United States. * The Anglo-Germanic alliance finally broke apart after the disarmament agreement following the third great war in 1923. It's gr8 m8, 8/8. tenouttaten!!",Recommended,419.0,111.9 hrs on record,Posted: 1 May
971,76561198267880197,https://steamcommunity.com/profiles/76561198267880197/,Good,Recommended,4.0,23.4 hrs on record,Posted: 1 May
972,76561198152559165,https://steamcommunity.com/profiles/76561198152559165/,"Very good game! A bit hard to understand at the beginning, but the more you play, the more you understand and enjoy it. The late game is especially fun!",Recommended,124.0,200.6 hrs on record,Posted: 1 May
973,76561198799216140,https://steamcommunity.com/profiles/76561198799216140/,Paradox's best game,Recommended,17.0,527.0 hrs on record,Posted: 30 April
974,76561198196444239,https://steamcommunity.com/profiles/76561198196444239/,I can kill the french efficiently 5/5 thank you paradox,Recommended,46.0,364.8 hrs on record,Posted: 30 April
975,76561198050052756,https://steamcommunity.com/profiles/76561198050052756/,"This game is really good, and the economy is much more in-depth than other Paradox games. It's also quite old and wasn't supported by Paradox as much as their other games. Consequently, you can only have fun with a few countries, and the AI is braindead. This game really shines with mods installed. HPM or HFM add tonnes of events and decisions, thus enhancing the replayability tenfold. Buy it, it's really good.",Recommended,343.0,19.3 hrs on record,Posted: 30 April
976,Tamezesk,https://steamcommunity.com/id/Tamezesk/,"Vic threeeeeeeeeeeeeeeeeeeeeeeeeeeeeee paradox I want a ♥♥♥♥♥♥♥ in depth 19th century politics and economy simulator and I want it sooooooooon Great game, if only I knew how to get multiplayer to work.",Recommended,170.0,127.0 hrs on record,Posted: 30 April
977,2436875,https://steamcommunity.com/id/2436875/,Vic 2 remains the best Paradox game,Recommended,29.0,202.8 hrs on record,Posted: 30 April
978,yoquieromorir,https://steamcommunity.com/id/yoquieromorir/,"Best paradox game, 10/10",Recommended,21.0,586.2 hrs on record,Posted: 29 April
979,Shittelize,https://steamcommunity.com/id/Shittelize/,"classic paradox game, hard to get into, really fun if you get it",Recommended,52.0,163.8 hrs on record,Posted: 29 April
980,76561198969854964,https://steamcommunity.com/profiles/76561198969854964/,Product received for free It's better than imagined,Recommended,44.0,73.7 hrs on record,Posted: 29 April
981,RogelioLaz,https://steamcommunity.com/id/RogelioLaz/,I just like sending millions of lives to their deaths. And it affecting the population makes me even more happy,Recommended,92.0,204.5 hrs on record,Posted: 28 April
982,76561198338872261,https://steamcommunity.com/profiles/76561198338872261/,A cult classic,Recommended,12.0,544.6 hrs on record,Posted: 28 April
983,76561198197303109,https://steamcommunity.com/profiles/76561198197303109/,a,Recommended,1.0,14.0 hrs on record,Posted: 28 April
984,76561198840701434,https://steamcommunity.com/profiles/76561198840701434/,A glorious game.,Recommended,14.0,54.6 hrs on record,Posted: 27 April
985,76561198030985848,https://steamcommunity.com/profiles/76561198030985848/,"One of the classic games from Paradox which keep the community wish there was a sequel. Make no mistake though; the game is a complicated one and it takes a certain degree of interest from the player to understand the mechanics and how to make your nation not only thrive but dominate militarily. The graphics are quite antiquated but at the end of the day, the most important aspects are the various menus (through which you control your nation's taxation, research, etc.) and if you become confident using them fun will ensue. On sale this game is a must for any fan which wants a taste of what Paradox has to offer.",Recommended,507.0,21.7 hrs on record,Posted: 27 April
986,smartboi186,https://steamcommunity.com/id/smartboi186/,Product received for free you can change how hard it is waaaaaaaaaaaaaaaaaaat,Recommended,66.0,247.8 hrs on record,Posted: 27 April
987,76561198958183035,https://steamcommunity.com/profiles/76561198958183035/,,Recommended,0.0,184.4 hrs on record,Posted: 26 April
988,76561198060076272,https://steamcommunity.com/profiles/76561198060076272/,>Take a class in economics to understand this game >Just let the capitalists handle the economy anyways because its easier >Profit,Recommended,110.0,373.1 hrs on record,Posted: 26 April
989,76561198274650141,https://steamcommunity.com/profiles/76561198274650141/,The Industrial Revolution and its consequences have been a disaster for the human race.,Recommended,74.0,65.3 hrs on record,Posted: 26 April
990,76561198084727854,https://steamcommunity.com/profiles/76561198084727854/,good game. African slaves and poetry,Recommended,31.0,372.2 hrs on record,Posted: 26 April
991,76561198408299360,https://steamcommunity.com/profiles/76561198408299360/,,Recommended,0.0,28.6 hrs on record,Posted: 25 April
992,76561198271723525,https://steamcommunity.com/profiles/76561198271723525/,Deep and entertaining gameplay,Recommended,27.0,101.2 hrs on record,Posted: 25 April
993,asgh,https://steamcommunity.com/id/asgh/,"I am addicted to this game. It is very good, more about economics and population than war, but there is always cheats to get around the war limitations if your really want to.",Recommended,143.0,563.4 hrs on record,Posted: 24 April
994,3875983,https://steamcommunity.com/id/3875983/,once you learn how to play its quite fun,Recommended,32.0,12.2 hrs on record,Posted: 24 April
995,76561198824259175,https://steamcommunity.com/profiles/76561198824259175/,FEFE,Recommended,4.0,99.3 hrs on record,Posted: 24 April
996,76561197988145684,https://steamcommunity.com/profiles/76561197988145684/,World Economy Crash Simulator,Recommended,26.0,139.7 hrs on record,Posted: 24 April
997,76561198309259773,https://steamcommunity.com/profiles/76561198309259773/,Yes,Recommended,3.0,224.6 hrs on record,Posted: 24 April
998,FatVlad,https://steamcommunity.com/id/FatVlad/,RAILROADS,Recommended,9.0,22.1 hrs on record,Posted: 24 April
999,Themaster_of_da_dooom,https://steamcommunity.com/id/Themaster_of_da_dooom/,yes.,Recommended,4.0,12.9 hrs on record,Posted: 23 April
1000,76561199021388857,https://steamcommunity.com/profiles/76561199021388857/,dfghj,Recommended,5.0,101.4 hrs on record,Posted: 23 April
1001,DATMULE,https://steamcommunity.com/id/DATMULE/,"I finally formed Germany, next time I think I'll play as the USA and beat the Confederates.",Recommended,75.0,464.4 hrs on record,Posted: 23 April
1002,DavidOz99,https://steamcommunity.com/id/DavidOz99/,The best Paradox game that will never get a sequel.,Recommended,42.0,168.1 hrs on record,Posted: 23 April
1003,76561198146544056,https://steamcommunity.com/profiles/76561198146544056/,"273 hours, and I still don't know how the economy works. Anyway, back to eating Africa and forcing China to make me rich.",Recommended,99.0,297.7 hrs on record,Posted: 23 April
1004,76561198312146403,https://steamcommunity.com/profiles/76561198312146403/,I made this recommendation because 1) this game deserves it and 2) a lot of reviews forgot my favorite part of the game. That is the crisis system. It really spices games up and after maybe a decade or two and things get kinda quiet BOOM crisis pops up and its the best way for majors to flex their strength. Crisis tear down previous alliances and crush nations. I give this game 10/10.,Recommended,315.0,252.2 hrs on record,Posted: 23 April
1005,ARETHOR2,https://steamcommunity.com/id/ARETHOR2/,So I civil war amiright?,Recommended,20.0,16.5 hrs on record,Posted: 23 April
1006,76561198007046580,https://steamcommunity.com/profiles/76561198007046580/,"Dated, abstruse, and a joy to play.",Recommended,29.0,63.4 hrs on record,Posted: 22 April
1007,76561199122165977,https://steamcommunity.com/profiles/76561199122165977/,its just good my mans,Recommended,17.0,103.8 hrs on record,Posted: 22 April
1008,HK_417A2,https://steamcommunity.com/id/HK_417A2/,,Recommended,0.0,46.5 hrs on record,Posted: 22 April
1009,76561199138927621,https://steamcommunity.com/profiles/76561199138927621/,"The game was so great to play! It told me alot about events, and it was funny to watch some people help me learn to play, infact I was able to successfully do the Meji Restoration, plus take over europe as germany. This game is absolutely awesome!",Recommended,201.0,581.7 hrs on record,Posted: 22 April
1010,RotharJF,https://steamcommunity.com/id/RotharJF/,Wonderful game!,Recommended,14.0,90.5 hrs on record,Posted: 22 April
1011,beepboopbeepboo,https://steamcommunity.com/id/beepboopbeepboo/,"hmmmm Prussia I am, dismantle the ottomans, I must",Recommended,42.0,127.1 hrs on record,Posted: 21 April
1012,76561198042860173,https://steamcommunity.com/profiles/76561198042860173/,Best tall play gran strategy ever.,Recommended,29.0,88.8 hrs on record,Posted: 20 April
1013,76561198988026581,https://steamcommunity.com/profiles/76561198988026581/,Good game very very good game,Recommended,24.0,100.7 hrs on record,Posted: 20 April
1014,76561198159930105,https://steamcommunity.com/profiles/76561198159930105/,"If Paradox was a car manufacturer, the vehicles they would produce would have been just a car frame with a driver´s seat, an engine starter button, and an engine that wouldn´t work very well. They would sell it at a normal car price and you would have to slowly pay for every other car part in order to end up with a functioning car after half a decade or so. This being their business model, it led me to wait several years before purchasing their product. I am still in love with the original Victoria and it´s expansion Revolutions, but I also wanted a bit of a change. So I gave Victoria 2 a try. I love everything they´ve done, and how they´ve incorporated a lot of mods into a new whole. The map is better, the game behaves great, the engine is forgiving to modding errors and it doesn´t feel alien at all. What I don´t like is the missing population micromanagment options. You basically don´t control anything. You are allowed to make a wish, through  the ""national focus"" button and that's it. If you hated the micromanagment of the old Victoria, then this game is as simple as Europa Universalis, go for it!",Recommended,912.0,94.0 hrs on record,Posted: 20 April
1015,76561198968798918,https://steamcommunity.com/profiles/76561198968798918/,uuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh,Recommended,71.0,105.9 hrs on record,Posted: 19 April
1016,bigbuckmarty,https://steamcommunity.com/id/bigbuckmarty/,Fun,Recommended,3.0,61.9 hrs on record,Posted: 19 April
1017,marshallpisos,https://steamcommunity.com/id/marshallpisos/,the prussian news is talking about womens hips i still cant get saxony 10/10,Recommended,63.0,10.6 hrs on record,Posted: 19 April
1018,76561198076155532,https://steamcommunity.com/profiles/76561198076155532/,"good game, release vicky 3 plz",Recommended,25.0,646.1 hrs on record,Posted: 19 April
1019,76561198381537131,https://steamcommunity.com/profiles/76561198381537131/,It's pretty good,Recommended,14.0,64.0 hrs on record,Posted: 18 April
1020,76561198439798087,https://steamcommunity.com/profiles/76561198439798087/,Very good game focuses on economy more then any other paradox game very fun once you get the hang of it i recomend it if you have spare change grab it of G2A,Recommended,125.0,25.5 hrs on record,Posted: 18 April
1021,76561198396161578,https://steamcommunity.com/profiles/76561198396161578/,,Recommended,0.0,68.6 hrs on record,Posted: 18 April
1022,76561199056467414,https://steamcommunity.com/profiles/76561199056467414/,yes,Recommended,3.0,216.7 hrs on record,Posted: 18 April
1023,Gabo16,https://steamcommunity.com/id/Gabo16/,fun,Recommended,3.0,"1,171.3 hrs on record",Posted: 17 April
1024,76561197998263202,https://steamcommunity.com/profiles/76561197998263202/,Grand strategy at its finest.,Recommended,25.0,58.0 hrs on record,Posted: 17 April
1025,76561198203056561,https://steamcommunity.com/profiles/76561198203056561/,It's pretty good,Recommended,14.0,412.6 hrs on record,Posted: 17 April
1026,AbilityDamage,https://steamcommunity.com/id/AbilityDamage/,"It's dated and many aspects like diplomacy, troop movement and warfare are just a lot worse than in newer paradox-games, but I am sure that I will be able to have more fun with it sooner or later!",Recommended,159.0,17.1 hrs on record,Posted: 17 April
1027,76561198871763238,https://steamcommunity.com/profiles/76561198871763238/,"Pretty good game, a bit hard to learn at first.",Recommended,38.0,13.4 hrs on record,Posted: 17 April
1028,76561198183941387,https://steamcommunity.com/profiles/76561198183941387/,Yeah it's a game,Recommended,13.0,75.9 hrs on record,Posted: 17 April
1029,76561198018667228,https://steamcommunity.com/profiles/76561198018667228/,"To save on having to explain a lot of the basics of the grand strategy genre, and what paradox games tend to be about, this review is for people who are familiar with and like those games, and might be wondering if Victoria II is a good pickup. This is a game that I absolutely love, and I've pumped hundreds of hours into. More than my steam numbers would show. I would go so far as to say it might be my all time favorite paradox game. There are so many things that are great about it. The detailed political system with parties, issues, reforms and election campaigns where your choices may or may not change outcomes. It has a challenging but rewarding diplomacy system based on spheres of influence which can be threatened at any point by existing rivals or emerging powers within the sphere. The military system, and the fact that soldiers are recruited from segments of the population, which don't necessarily regenerate at a set pace makes combat encounters uniquely intense and stressful for a grand strategy game; and after a few deadly battles you'll find yourself meticulously planning your fights for minimum casualties. The culture system in the game is also unique in that multiple cultures typically coexist inside a single province. The game more or less accurately models the diverse and amorphous patchwork of languages and nationalities found in different regions of the world. What's more is that unlike in more recent paradox titles like Imperator and CKIII, the rate of cultural change is quite realistically slow. Don't expect to fully assimilate the population of your nation over the short, 100 year timescale. To me, this really helps the 19th Century setting to feel more immersive. That's not even touching on the colonization and economy systems, which could take up pages on their own, and are both quite deep and rewarding systems that might be the game's best selling point. As for more general stuff; the game runs alright, not great. It's very cpu intensive in the late game, and even on decent modern rigs it can chug. For a 10 year old game, that's not a good sign. If you have a lower end pc, your performance will be worse, but in my experience it's still playable, even on most laptops today. The UI and keybinds are surprisingly pretty good given how old it is. Rally points and shift clicking are very needed features that this game has. If you play a lot of CKIII, you might get frustrated at how few keyboard shortcuts there are; but once you get into the flow of things, it's really not that bad. So everything I've had to say so far has been either positive or neutral. Victoria II still holds up, and if you could get it at a decent price, I highly recommend it to all grand strategy fans. The problem I have with this game is the cost. Getting this game which came out in 2010 and its DLC today will cost you $66. That's ridiculous. Just getting the two expansions and skipping the (Admittedly needless) cosmetic upgrades will still set you back $50. For comparison, Crusader kings III which came out last year and its single released content pack will cost you $59. So buying Victoria II today might very well cost more than Paradox' most recent game. Is it worth it though? Maybe. I mean I've put many hundreds of hours into it. But $60 for a game going on 11 years old is a huge turnoff for most people, and understandably so. That's a big investment for something that is not nearly as polished as other games in the same price-range. If it goes on sale, which it periodically does, I can fully recommend it; and if you find it somewhere else cheaper, I would also fully recommend it; but if the pricetag of $66 is too steep, that's understandable.",Recommended,3042.0,689.5 hrs on record,Posted: 16 April
1030,76561198380589462,https://steamcommunity.com/profiles/76561198380589462/,"A complicated game, however, if you put the effort in to learn it's an amazingly fun, challenging and interesting game. Really hope they make Victoria III! :)",Recommended,132.0,163.5 hrs on record,Posted: 16 April
1031,76561199088384531,https://steamcommunity.com/profiles/76561199088384531/,its a good game but i would recommend you start as USA or great Britain as a great power,Recommended,70.0,50.5 hrs on record,Posted: 16 April
1032,76561199015948386,https://steamcommunity.com/profiles/76561199015948386/,ebic,Recommended,4.0,262.1 hrs on record,Posted: 16 April
1033,76561199071713647,https://steamcommunity.com/profiles/76561199071713647/,for the love of god someone please teach me how to play,Recommended,44.0,1.6 hrs on record,Posted: 15 April
1034,76561199002474944,https://steamcommunity.com/profiles/76561199002474944/,"This game is older and hard. It is fun if you learn, and I am trying just that. Its worth the money",Recommended,78.0,109.0 hrs on record,Posted: 13 April
1035,Zeen333,https://steamcommunity.com/id/Zeen333/,Where is vic 3,Recommended,11.0,248.1 hrs on record,Posted: 13 April
1036,76561198824926766,https://steamcommunity.com/profiles/76561198824926766/,Destroyed my desk during the Franco-German war also NEVER LOOK AT THE ECONOMY TAB,Recommended,68.0,290.3 hrs on record,Posted: 12 April
1037,76561198290243201,https://steamcommunity.com/profiles/76561198290243201/,"Pretty bad without the dlc's, get the game with the dlc's. And if you have spare money, pay a ticket to shrek's strip club!",Not Recommended,100.0,1.5 hrs on record,Posted: 12 April
1038,76561198099667085,https://steamcommunity.com/profiles/76561198099667085/,Absolutely amazing. Especially with mods.,Recommended,37.0,665.6 hrs on record,Posted: 12 April
1039,76561199122203086,https://steamcommunity.com/profiles/76561199122203086/,vary saucey,Recommended,10.0,148.2 hrs on record,Posted: 11 April
1040,76561198391235994,https://steamcommunity.com/profiles/76561198391235994/,h,Recommended,1.0,263.4 hrs on record,Posted: 11 April
1041,76561198827849604,https://steamcommunity.com/profiles/76561198827849604/,economy,Recommended,7.0,13.0 hrs on record,Posted: 11 April
